oid,url
2.16.840.1.113883.18.138,http://terminology.hl7.org/CodeSystem/v2-0239
2.16.840.1.113883.21.479,http://terminology.hl7.org/ValueSet/v2-0971
2.16.840.1.113883.18.385,http://terminology.hl7.org/CodeSystem/v2-0669
2.16.840.1.113883.5.8,http://terminology.hl7.org/CodeSystem/v3-ActReason
2.16.840.1.113883.4.642.3.596,http://terminology.hl7.org/ValueSet/adjudication
2.16.840.1.113883.18.244,http://terminology.hl7.org/CodeSystem/v2-0393
2.16.840.1.113883.4.330.320,http://hl7.org/fhir/sid/passport-GTM
2.16.840.1.113883.6.230.4,http://terminology.hl7.org/CodeSystem/whoSPA
2.16.840.1.113883.1.11.15743,http://terminology.hl7.org/ValueSet/v3-RaceAsian
2.16.840.1.113883.4.642.3.797,http://terminology.hl7.org/ValueSet/plan-definition-type
2.16.840.1.113883.21.279,http://terminology.hl7.org/ValueSet/v2-0422
2.16.840.1.113883.1.11.20135,http://terminology.hl7.org/ValueSet/v3-RoleClassHasGeneric
2.16.840.1.113883.21.73,http://terminology.hl7.org/ValueSet/v2-0137
2.16.840.1.113883.1.11.16220,http://terminology.hl7.org/ValueSet/v3-EmergencyPharmacySupplyType
2.16.840.1.113883.4.330.462,http://hl7.org/fhir/sid/passport-MDV
2.16.840.1.113883.1.11.20415,http://terminology.hl7.org/ValueSet/v3-RoleLinkStatusActive
2.16.840.1.113883.4.642.1.1264,http://terminology.hl7.org/CodeSystem/parameter-group
2.16.840.1.113883.21.452,http://terminology.hl7.org/ValueSet/v2-0567
2.16.840.1.113883.6.19,http://terminology.hl7.org/CodeSystem/camncvs
2.16.840.1.113883.4.642.3.842,http://terminology.hl7.org/ValueSet/adverse-event-causality-method
2.16.840.1.113883.18.179,http://terminology.hl7.org/CodeSystem/v2-0002
2.16.840.1.113883.6.163.2,http://terminology.hl7.org/CodeSystem/MDRDUT
2.16.840.1.113883.6.284,http://www.ncbi.nlm.nih.gov/projects/SNP
2.16.840.1.113883.6.139.2,http://terminology.hl7.org/CodeSystem/icpc2E-DUT
2.16.840.1.113883.4.642.3.259,http://terminology.hl7.org/ValueSet/encounter-discharge-disposition
2.16.840.1.113883.4.330.266,http://hl7.org/fhir/sid/passport-GAB
2.16.840.1.113883.1.11.14929,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianArapaho
2.16.840.1.113883.1.11.20005,http://terminology.hl7.org/ValueSet/v3-ActRelationshipRefersTo
2.16.840.1.113883.4.330.585,http://hl7.org/fhir/sid/passport-PLW
2.16.840.1.113883.1.11.18414,http://terminology.hl7.org/ValueSet/v3-Chinookan
1.0.3166.2,urn:iso:std:iso:3166:-2
2.16.840.1.113883.4.642.3.702,http://terminology.hl7.org/ValueSet/supplydelivery-type
2.16.840.1.113883.1.11.20238,http://terminology.hl7.org/ValueSet/v3-ActClassProne
2.16.840.1.113883.1.11.20390,http://terminology.hl7.org/ValueSet/v3-RoleClassMolecularFeatures
2.16.840.1.113883.18.68,http://terminology.hl7.org/CodeSystem/v2-0147
2.16.840.1.113883.18.338,http://terminology.hl7.org/CodeSystem/v2-0517
2.16.840.1.113883.1.11.20206,http://terminology.hl7.org/ValueSet/v3-ActClassConsent
2.16.840.1.113883.21.319,http://terminology.hl7.org/ValueSet/v2-0475
2.16.840.1.113883.1.11.14586,http://terminology.hl7.org/ValueSet/v3-Dissolve
2.16.840.1.113883.4.330.336,http://hl7.org/fhir/sid/passport-VAT
2.16.840.1.113883.1.11.10211,http://terminology.hl7.org/ValueSet/v3-ObservationInterpretationNormalityCriticallyAbnormal
2.16.840.1.113883.4.642.1.1227,http://terminology.hl7.org/CodeSystem/consentaction
2.16.840.1.113883.21.450,http://terminology.hl7.org/ValueSet/v2-0926
2.16.840.1.113883.6.20,http://terminology.hl7.org/CodeSystem/nanda
2.16.840.1.113883.1.11.19649,http://terminology.hl7.org/ValueSet/v3-xClinicalStatementActMood
2.16.840.1.113883.1.11.20370,http://terminology.hl7.org/ValueSet/v3-RegulationPolicyActCode
2.16.840.1.113883.18.174,http://terminology.hl7.org/CodeSystem/v2-0281
2.16.840.1.113883.1.11.19751,http://terminology.hl7.org/ValueSet/v3-MedicationObservationType
2.16.840.1.113883.6.256,http://radlex.org
2.16.840.1.113883.1.11.155,http://terminology.hl7.org/ValueSet/v3-AcknowledgementCondition
2.16.840.1.113883.6.33,http://terminology.hl7.org/CodeSystem/ENZC
2.16.840.1.113883.21.362,http://terminology.hl7.org/ValueSet/v2-0530
2.16.840.1.113883.4.330.248,http://hl7.org/fhir/sid/passport-ALA
2.16.840.1.113883.1.11.20016,http://terminology.hl7.org/ValueSet/v3-ActRelationshipSummarizedBy
2.16.840.1.113883.1.11.17170,http://terminology.hl7.org/ValueSet/v3-IntraosseousRoute
2.16.840.1.113883.4.330.203,http://hl7.org/fhir/sid/passport-CZE
2.16.840.1.113883.21.90,http://terminology.hl7.org/ValueSet/v2-0160
2.16.840.1.113883.1.11.19805,http://terminology.hl7.org/ValueSet/v3-CoveredPartyRoleType
2.16.840.1.113883.1.11.15455,http://terminology.hl7.org/ValueSet/v3-Yokuts
2.16.840.1.113883.1.11.20089,http://terminology.hl7.org/ValueSet/v3-ParticipationNon-reuseableDevice
2.16.840.1.113883.1.11.20358,http://terminology.hl7.org/ValueSet/v3-ActFieldEncounterCode
2.16.840.1.113883.4.330.84,http://hl7.org/fhir/sid/passport-BLZ
2.16.840.1.113883.18.11,http://terminology.hl7.org/CodeSystem/v2-0009
2.16.840.1.113883.1.11.18356,http://terminology.hl7.org/ValueSet/v3-AthapaskanEyak
2.16.840.1.113883.1.11.20217,http://terminology.hl7.org/ValueSet/v3-ActClassEncounter
2.16.840.1.113883.1.11.14730,http://terminology.hl7.org/ValueSet/v3-Rinse
2.16.840.1.113883.4.330.51,http://hl7.org/fhir/sid/passport-ARM
2.16.840.1.113883.1.11.19972,http://terminology.hl7.org/ValueSet/v3-ActRelationshipHasCredit
2.16.840.1.113883.1.11.20246,http://terminology.hl7.org/ValueSet/v3-ActClassScopeOfPracticePolicy
2.16.840.1.113883.1.11.20295,http://terminology.hl7.org/ValueSet/v3-xActRelationshipDocumentSPL
2.16.840.1.113883.21.153,http://terminology.hl7.org/ValueSet/v2-0242
2.16.840.1.113883.21.415,http://terminology.hl7.org/ValueSet/v2-0757
2.16.840.1.113883.1.11.20504,http://terminology.hl7.org/ValueSet/v3-ActRelationshipHasQualifier
2.16.840.1.113883.1.11.16144,http://terminology.hl7.org/ValueSet/v3-PackageEntityType
2.16.840.1.113883.1.11.20452,http://terminology.hl7.org/ValueSet/v3-ActRelationshipEndsBeforeEnd
2.16.840.1.113883.4.642.1.1071,http://terminology.hl7.org/CodeSystem/flag-category
2.16.840.1.113883.1.11.16871,http://terminology.hl7.org/ValueSet/v3-ActPriorityCallback
2.16.840.1.113883.1.11.20263,http://terminology.hl7.org/ValueSet/v3-ActClassFinancialTransaction
2.16.840.1.113883.4.642.3.542,http://terminology.hl7.org/ValueSet/service-uscls
2.16.840.1.113883.1.11.19951,http://terminology.hl7.org/ValueSet/v3-ActRelationshipCheckpointEnd
2.16.840.1.113883.5.1056,http://terminology.hl7.org/CodeSystem/v3-CommunicationFunctionType
2.16.840.1.113883.1.11.10602,http://terminology.hl7.org/ValueSet/v3-HospitalPracticeSetting
2.16.840.1.113883.18.159,http://terminology.hl7.org/CodeSystem/v2-0265
2.16.840.1.113883.4.642.3.466,http://terminology.hl7.org/ValueSet/audit-source-type
2.16.840.1.113883.1.11.20162,http://terminology.hl7.org/ValueSet/v3-RoleClassPersonalRelationship
2.16.840.1.113883.21.426,http://terminology.hl7.org/ValueSet/v2-0868
2.16.840.1.113883.1.11.20346,http://terminology.hl7.org/ValueSet/v3-UpdateRefusalReasonCode
2.16.840.1.113883.21.331,http://terminology.hl7.org/ValueSet/v2-0491
2.16.840.1.113883.1.11.19572,http://terminology.hl7.org/ValueSet/v3-Spouse
2.16.840.1.113883.6.100,http://terminology.hl7.org/CodeSystem/iso639-2ret
2.16.840.1.113883.4.642.3.0,http://terminology.hl7.org/ValueSet/research-subject-milestone
2.16.840.1.113883.1.11.19321,http://terminology.hl7.org/ValueSet/v3-ObservationSeriesType
2.16.840.1.113883.21.131,http://terminology.hl7.org/ValueSet/v2-0215
2.16.840.1.113883.4.330.124,http://hl7.org/fhir/sid/passport-CAN
2.16.840.1.113883.1.11.14811,http://terminology.hl7.org/ValueSet/v3-CreditCard
2.16.840.1.113883.4.642.1.1198,http://terminology.hl7.org/CodeSystem/contractsubtypecodes
2.16.840.1.113883.4.642.3.1419,http://terminology.hl7.org/ValueSet/encounter-subject-status
2.16.840.1.113883.1.11.15248,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianPeoria
2.16.840.1.113883.4.642.3.546,http://terminology.hl7.org/ValueSet/surface
2.16.840.1.113883.1.11.19664,http://terminology.hl7.org/ValueSet/v3-ActClassStorage
2.16.840.1.113883.4.330.690,http://hl7.org/fhir/sid/passport-SYC
2.16.840.1.113883.4.330.388,http://hl7.org/fhir/sid/passport-JAM
2.16.840.1.113883.1.11.19892,http://terminology.hl7.org/ValueSet/v3-PrivateResidence
2.16.840.1.113883.4.330.36,http://hl7.org/fhir/sid/passport-AUS
2.16.840.1.113883.1.11.20445,http://terminology.hl7.org/ValueSet/v3-ObligationPolicy
2.16.840.1.113883.6.7,http://terminology.hl7.org/CodeSystem/naaccrCodes
2.16.840.1.113883.6.50,http://terminology.hl7.org/CodeSystem/POS
2.16.840.1.113883.4.330.352,http://hl7.org/fhir/sid/passport-ISL
2.16.840.1.113883.4.330.100,http://hl7.org/fhir/sid/passport-BGR
2.16.840.1.113883.1.11.19577,http://terminology.hl7.org/ValueSet/v3-StepSibling
2.16.840.1.113883.1.11.19733,http://terminology.hl7.org/ValueSet/v3-ActPatientTransportationModeCode
2.16.840.1.113883.18.407,http://terminology.hl7.org/CodeSystem/v2-0818
2.16.840.1.113883.21.227,http://terminology.hl7.org/ValueSet/v2-0350
2.16.840.1.113883.1.11.17024,http://terminology.hl7.org/ValueSet/v3-BiliaryRoute
2.16.840.1.113883.1.11.17622,http://terminology.hl7.org/ValueSet/v3-AdministrativeContactRoleType
2.16.840.1.113883.5.1111,http://terminology.hl7.org/CodeSystem/v3-TransmissionRelationshipTypeCode
2.16.840.1.113883.18.249,http://terminology.hl7.org/CodeSystem/v2-0398
2.16.840.1.113883.18.132,http://terminology.hl7.org/CodeSystem/v2-0232
2.16.840.1.113883.4.642.4.100,http://terminology.hl7.org/CodeSystem/artifact-relationship-type
2.16.840.1.113883.1.11.10884,http://terminology.hl7.org/ValueSet/v3-EntityClassLivingSubject
2.16.840.1.113883.6.243,http://terminology.hl7.org/CodeSystem/soc
2.16.840.1.113883.21.286,http://terminology.hl7.org/ValueSet/v2-0429
2.16.840.1.113883.1.11.19959,http://terminology.hl7.org/ValueSet/v3-ActRelationshipSplitExclusiveTryOnce
2.16.840.1.113883.4.642.3.293,http://terminology.hl7.org/ValueSet/immunization-funding-source
2.16.840.1.113883.1.11.20512,http://terminology.hl7.org/ValueSet/v3-ActRelationshipEndsNearEnd
2.16.840.1.113883.5.1120,http://terminology.hl7.org/CodeSystem/v3-EntityNameUseR2
2.16.840.1.113883.18.235,http://terminology.hl7.org/CodeSystem/v2-0377
2.16.840.1.113883.1.11.17352,http://terminology.hl7.org/ValueSet/v3-TracheostomyRoute
2.16.840.1.113883.18.260,http://terminology.hl7.org/CodeSystem/v2-0418
2.16.840.1.113883.18.20,http://terminology.hl7.org/CodeSystem/v2-0048
2.16.840.1.113883.4.330.426,http://hl7.org/fhir/sid/passport-LSO
2.16.840.1.113883.6.240,http://terminology.hl7.org/CodeSystem/USCOC
2.16.840.1.113883.21.398,http://terminology.hl7.org/ValueSet/v2-0653
2.16.840.1.113883.4.642.1.0,http://terminology.hl7.org/CodeSystem/consentverification
2.16.840.1.113883.21.120,http://terminology.hl7.org/ValueSet/v2-0203
2.16.840.1.113883.4.330.480,http://hl7.org/fhir/sid/passport-MUS
2.16.840.1.113883.6.48,http://terminology.hl7.org/CodeSystem/JC8
2.16.840.1.113883.6.41,http://terminology.hl7.org/CodeSystem/ics
2.16.840.1.113883.1.11.19603,http://terminology.hl7.org/ValueSet/v3-FontStyle
2.16.840.1.113883.4.3.9,urn:oid:2.16.840.1.113883.4.3.9
2.16.840.1.113883.5.1138,http://terminology.hl7.org/CodeSystem/v3-ActUSPrivacyLaw
2.16.840.1.113883.1.11.14761,http://terminology.hl7.org/ValueSet/v3-ResponseLevel
2.16.840.1.113883.5.50,http://terminology.hl7.org/CodeSystem/v3-Ethnicity
2.16.840.1.113883.1.11.13955,http://terminology.hl7.org/ValueSet/v3-ActEncounterCode
2.16.840.1.113883.4.9,http://fdasis.nlm.nih.gov
2.16.840.1.113883.1.11.10584,http://terminology.hl7.org/ValueSet/v3-DocumentStorageActive
2.16.840.1.113883.18.125,http://terminology.hl7.org/CodeSystem/v2-0224
2.16.840.1.113883.1.11.15219,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianPaiute
2.16.840.1.113883.18.392,http://terminology.hl7.org/CodeSystem/v2-0731
2.16.840.1.113883.21.36,http://terminology.hl7.org/ValueSet/v2-0080
2.16.840.1.113883.21.161,http://terminology.hl7.org/ValueSet/v2-0254
2.16.840.1.113883.1.11.19825,http://terminology.hl7.org/ValueSet/v3-xActRelationshipRelatedAuthorizations
2.16.840.1.113883.1.11.19906,http://terminology.hl7.org/ValueSet/v3-PayorParticipationFunction
2.16.840.1.113883.1.11.20524,http://terminology.hl7.org/ValueSet/v3-ActStatusActiveAborted
2.16.840.1.113883.1.11.16685,http://terminology.hl7.org/ValueSet/v3-DoseDurationLowDetectedIssueCode
2.16.840.1.113883.5.1085,http://terminology.hl7.org/CodeSystem/v3-CodeSystemType
2.16.840.1.113883.1.11.15930,http://terminology.hl7.org/ValueSet/v3-EmploymentStatusUB92
2.16.840.1.113883.4.9,http://fdasis.nlm.nih.gov
2.16.840.1.113883.1.11.19446,http://terminology.hl7.org/ValueSet/v3-xActRelationshipEntry
2.16.840.1.113883.11.83,http://terminology.hl7.org/ValueSet/v3-ObservationMeasureCountableItems
2.16.840.1.113883.21.201,http://terminology.hl7.org/ValueSet/v2-0311
2.16.840.1.113883.4.642.3.840,http://terminology.hl7.org/ValueSet/adverse-event-causality-assess
2.16.840.1.113883.1.11.20398,http://terminology.hl7.org/ValueSet/v3-RoleClassConnection
2.16.840.1.113883.4.572,http://hl7.org/fhir/sid/us-medicare
2.16.840.1.113883.5.4,http://terminology.hl7.org/CodeSystem/v3-ActCode
2.16.840.1.113883.1.11.20434,http://terminology.hl7.org/ValueSet/v3-ActRelationshipPassiveImmunizationAgainst
2.16.840.1.113883.1.11.19621,http://terminology.hl7.org/ValueSet/v3-ActAdministrativeRuleDetectedIssueCode
2.16.840.1.113883.18.167,http://terminology.hl7.org/CodeSystem/v2-0273
2.16.840.1.113883.1.11.19835,http://terminology.hl7.org/ValueSet/v3-ActMoodCriterion
2.16.840.1.113883.21.313,http://terminology.hl7.org/ValueSet/v2-0468
2.16.840.1.113883.6.138.5,http://terminology.hl7.org/CodeSystem/icpc-FRE
2.16.840.1.113883.4.642.1.1162,http://terminology.hl7.org/CodeSystem/claim-exception
2.16.840.1.113883.21.21,http://terminology.hl7.org/ValueSet/v2-0038
2.16.840.1.113883.1.11.20433,http://terminology.hl7.org/ValueSet/v3-ActRelationshipActiveImmunizationAgainst
2.16.840.1.113883.1.11.14619,http://terminology.hl7.org/ValueSet/v3-NebulizationInhalation
2.16.840.1.113883.21.327,http://terminology.hl7.org/ValueSet/v2-0487
2.16.840.1.113883.4.642.1.1104,http://terminology.hl7.org/CodeSystem/immunization-recommendation-status
2.16.840.1.113883.1.11.19975,http://terminology.hl7.org/ValueSet/v3-ActRelationshipAdjunctCurativeIndication
2.16.840.1.113883.1.11.19884,http://terminology.hl7.org/ValueSet/v3-UPC
2.16.840.1.113883.4.642.3.0,http://terminology.hl7.org/ValueSet/insuranceplan-applicability
2.16.840.1.113883.18.206,http://terminology.hl7.org/CodeSystem/v2-0336
2.16.840.1.113883.18.49,http://terminology.hl7.org/CodeSystem/v2-0121
2.16.840.1.113883.4.642.3.328,http://terminology.hl7.org/ValueSet/location-physical-type
2.16.840.1.113883.4.82,http://terminology.hl7.org/NamingSystem/FEI
2.16.840.1.113883.4.642.1.1112,http://terminology.hl7.org/CodeSystem/med-admin-perform-function
2.16.840.1.113883.18.371,http://terminology.hl7.org/CodeSystem/v2-0571
2.16.840.1.113883.6.254,http://hl7.org/fhir/sid/icf
2.16.840.1.113883.1.11.14657,http://terminology.hl7.org/ValueSet/v3-IntramuscularInjection
2.16.840.1.113883.6.96,http://snomed.info/sct
2.16.840.1.113883.1.11.19993,http://terminology.hl7.org/ValueSet/v3-ActRelationshipMatchesTrigger
2.16.840.1.113883.4.330.854,http://hl7.org/fhir/sid/passport-BFA
2.16.840.1.113883.1.11.16683,http://terminology.hl7.org/ValueSet/v3-DoseIntervalDetectedIssueCode
2.16.840.1.113883.1.11.19376,http://terminology.hl7.org/ValueSet/v3-ActRelationshipReason
2.16.840.1.113883.4.642.3.31,http://terminology.hl7.org/ValueSet/payeetype
2.16.840.1.113883.5.1097,http://terminology.hl7.org/CodeSystem/v3-HL7StandardVersionCode
2.16.840.1.113883.1.11.15126,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianIowa
2.16.840.1.113883.1.11.20439,http://terminology.hl7.org/ValueSet/v3-ActRelationshipAdjunctiveTreatment
2.16.840.1.113883.1.11.19795,http://terminology.hl7.org/ValueSet/v3-CaseTransmissionMode
2.16.840.1.113883.1.11.16360,http://terminology.hl7.org/ValueSet/v3-Child
2.16.840.1.113883.4.642.1.1453,http://terminology.hl7.org/CodeSystem/characteristic-method
2.16.840.1.113883.1.11.20111,http://terminology.hl7.org/ValueSet/v3-RoleClassAdditive
2.16.840.1.113883.4.330.116,http://hl7.org/fhir/sid/passport-KHM
2.16.840.1.113883.1.11.15245,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianPawnee
2.16.840.1.113883.18.275,http://terminology.hl7.org/CodeSystem/v2-0434
2.16.840.1.113883.21.376,http://terminology.hl7.org/ValueSet/v2-0556
2.16.840.1.113883.1.11.20017,http://terminology.hl7.org/ValueSet/v3-ActRelationshipSymptomaticRelief
2.16.840.1.113883.4.642.3.1389,http://terminology.hl7.org/ValueSet/financial-taskcode
2.16.840.1.113883.21.47,http://terminology.hl7.org/ValueSet/v2-0106
2.16.840.1.113883.1.11.18435,http://terminology.hl7.org/ValueSet/v3-Maiduan
2.16.840.1.113883.1.11.20236,http://terminology.hl7.org/ValueSet/v3-ActClassPositionAccuracy
2.16.840.1.113883.1.11.16742,http://terminology.hl7.org/ValueSet/v3-xActMoodIntentEvent
2.16.840.1.113883.4.330.736,http://hl7.org/fhir/sid/passport-SDN
2.16.840.1.113883.1.11.19926,http://terminology.hl7.org/ValueSet/v3-ObservationAssetValue
2.16.840.1.113883.21.458,http://terminology.hl7.org/ValueSet/v2-4000
2.16.840.1.113883.18.113,http://terminology.hl7.org/CodeSystem/v2-0208
2.16.840.1.113883.1.11.19956,http://terminology.hl7.org/ValueSet/v3-ActRelationshipJoinKill
2.16.840.1.113883.21.464,http://terminology.hl7.org/ValueSet/v2-0940
2.16.840.1.113883.1.11.20069,http://terminology.hl7.org/ValueSet/v3-ParticipationCallbackContact
2.16.840.1.113883.1.11.15705,http://terminology.hl7.org/ValueSet/v3-RaceAlaskanNativeAleutChugach
2.16.840.1.113883.1.11.18358,http://terminology.hl7.org/ValueSet/v3-Athapaskan
2.16.840.1.113883.1.11.18660,http://terminology.hl7.org/ValueSet/v3-ActRelationshipExcerpt
2.16.840.1.113883.1.11.11595,http://terminology.hl7.org/ValueSet/v3-RoleClassAssignedEntity
2.16.840.1.113883.4.642.1.1336,http://terminology.hl7.org/CodeSystem/medicationknowledge-status
2.16.840.1.113883.5.1022,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation
2.16.840.1.113883.4.642.1.1072,http://terminology.hl7.org/CodeSystem/basic-resource-type
2.16.840.1.113883.4.642.3.952,http://terminology.hl7.org/ValueSet/codesystem-altcode-kind
2.16.840.1.113883.1.11.17059,http://terminology.hl7.org/ValueSet/v3-ExtraAmnioticRoute
2.16.840.1.113883.1.11.10651,http://terminology.hl7.org/ValueSet/v3-AdditionalLocator
2.16.840.1.113883.1.11.19371,http://terminology.hl7.org/ValueSet/v3-xActMoodDefEvnRqoPrmsPrp
2.16.840.1.113883.1.11.19766,http://terminology.hl7.org/ValueSet/v3-ActClassPosition
2.16.840.1.113883.5.107,http://terminology.hl7.org/CodeSystem/v3-RoleLinkType
2.16.840.1.113883.18.16,http://terminology.hl7.org/CodeSystem/v2-0033
2.16.840.1.113883.1.11.20291,http://terminology.hl7.org/ValueSet/v3-GeneticObservationInterpretation
2.16.840.1.113883.4.642.1.1229,http://terminology.hl7.org/CodeSystem/consentpolicycodes
2.16.840.1.113883.4.330.832,http://hl7.org/fhir/sid/passport-JEY
2.16.840.1.113883.5.1113,http://terminology.hl7.org/CodeSystem/v3-ExposureMode
2.16.840.1.113883.3.3150,http://www.ada.org/snodent
2.16.840.1.113883.21.183,http://terminology.hl7.org/ValueSet/v2-0278
2.16.840.1.113883.1.11.14991,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianCheyenne
2.16.840.1.113883.4.642.3.825,http://terminology.hl7.org/ValueSet/research-study-reason-stopped
2.16.840.1.113883.4.642.2.222,http://terminology.hl7.org/ValueSet/v3-ObservationCategory
2.16.840.1.113883.1.11.20182,http://terminology.hl7.org/ValueSet/v3-RoleLinkHasDirectAuthorityOver
2.16.840.1.113883.1.11.20122,http://terminology.hl7.org/ValueSet/v3-RoleClassCommissioningParty
2.16.840.1.113883.21.341,http://terminology.hl7.org/ValueSet/v2-0501
2.16.840.1.113883.21.300,http://terminology.hl7.org/ValueSet/v2-0444
