"code","name"
"2572368","Tyrvaya Inhalant Product"
"2572369","Tyrvaya Nasal Product"
"2572370","varenicline Nasal Spray [Tyrvaya]"
"2572371","varenicline 0.03 MG/ACTUAT Nasal Spray [Tyrvaya]"
"2573160","durlobactam / sulbactam"
"25734","gestodene"
"2578","clemastine"
"257844","mefenamate"
"25789","glimepiride"
"25793","gliquidone"
"2580","clenbuterol"
"258054","Sulfamylon"
"25806","calcium glubionate"
"2582","clindamycin"
"258230","methixene hydrochloride"
"258300","sildenafil 25 MG"
"258324","Targretin"
"258326","St. John's wort extract"
"258328","bencyclane fumarate"
"258329","indomethacin sodium trihydrate"
"258330","disodium latamoxef"
"258331","hexoprenaline sulfate"
"258332","carbenicillin disodium"
"258333","desoxycorticosterone acetate"
"258334","dimethindene maleate"
"258337","hydrochlorothiazide / triamterene"
"25834","glucametacin"
"258344","Tridesilon"
"258345","Adenocard"
"258348","Actimmune"
"258349","Hurricaine"
"258350","Americaine"
"258353","Furadantin"
"258355","Rapamune"
"2583628","palmitoyl tripeptide-8"
"2583629","Vincetoxicum atratum whole extract"
"2583630","capsaicin 0.25 MG/ML / menthol 15 MG/ML Topical Cream"
"2583631","menthol / panthenol / salicylic acid Topical Product"
"2583632","menthol / panthenol / salicylic acid Topical Solution"
"2583633","menthol 3 MG/ML / panthenol 2 MG/ML / salicylic acid 2.5 MG/ML Topical Solution"
"2583634","0.67 ML dupilumab 150 MG/ML Prefilled Syringe"
"2583635","0.67 ML dupilumab 150 MG/ML Prefilled Syringe [Dupixent]"
"2583637","tick-borne encephalitis purified antigen"
"2583638","tick-borne encephalitis purified antigen 0.0048 MG/ML"
"2583639","tick-borne encephalitis purified antigen Injectable Product"
"2583640","tick-borne encephalitis purified antigen Prefilled Syringe"
"2583641","0.25 ML tick-borne encephalitis purified antigen 0.0048 MG/ML Prefilled Syringe"
"2583643","Ticovac"
"2583644","tick-borne encephalitis purified antigen 0.0048 MG/ML [Ticovac]"
"2583645","Ticovac Injectable Product"
"2583646","tick-borne encephalitis purified antigen Prefilled Syringe [Ticovac]"
"2583647","0.25 ML tick-borne encephalitis purified antigen 0.0048 MG/ML Prefilled Syringe [Ticovac]"
"2583649","0.5 ML tick-borne encephalitis purified antigen 0.0048 MG/ML Prefilled Syringe"
"2583650","0.5 ML tick-borne encephalitis purified antigen 0.0048 MG/ML Prefilled Syringe [Ticovac]"
"2583725","luprostiol"
"2583731","aspirin 500 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule"
"2583742","SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.05 MG/ML"
"2583743","SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.05 MG/ML Injectable Suspension"
"2583869","Anastatica hierochuntica whole extract"
"2583870","Geranium thunbergii whole extract"
"2583871","Pulsatilla alpina whole extract"
"2583872","sodium copper chlorophyllin A"
"2583873","zirconium cyclosilicate ion"
"2584194","sofosbuvir / velpatasvir Pellet Product"
"2584195","sofosbuvir / velpatasvir Oral Pellet"
"2584196","sofosbuvir 150 MG / velpatasvir 37.5 MG Oral Pellet"
"2584197","Epclusa Pellet Product"
"2584198","sofosbuvir / velpatasvir Oral Pellet [Epclusa]"
"2584199","sofosbuvir 150 MG / velpatasvir 37.5 MG Oral Pellet [Epclusa]"
"25842","gluconolactone"
"2584200","sofosbuvir 200 MG / velpatasvir 50 MG Oral Pellet"
"2584201","sofosbuvir 200 MG / velpatasvir 50 MG Oral Pellet [Epclusa]"
"2584303","asciminib hydrochloride"
"2584304","asciminib"
"2584305","PEG-7 propylheptyl ether"
"2584309","hexapeptide-49"
"2584311","carboxymethylcellulose sodium (0.9 carboxymethyl substitution per saccharide; 120 MPA.S at 1%)"
"2584316","asciminib 20 MG"
"2584317","asciminib Oral Product"
"2584318","asciminib Pill"
"2584319","asciminib Oral Tablet"
"2584320","asciminib 20 MG Oral Tablet"
"2584321","Scemblix"
"2584322","asciminib 20 MG [Scemblix]"
"2584323","Scemblix Oral Product"
"2584324","Scemblix Pill"
"2584325","asciminib Oral Tablet [Scemblix]"
"2584326","asciminib 20 MG Oral Tablet [Scemblix]"
"2584327","asciminib 40 MG"
"2584328","asciminib 40 MG Oral Tablet"
"2584329","asciminib 40 MG [Scemblix]"
"2584330","asciminib 40 MG Oral Tablet [Scemblix]"
"2584342","hydrogen peroxide / menthol Mucosal Product"
"2584343","hydrogen peroxide / menthol Mucous Membrane Topical Solution"
"2584344","hydrogen peroxide 15 MG/ML / menthol 1 MG/ML Mucous Membrane Topical Solution"
"2584345","Lofena"
"2584346","diclofenac potassium 25 MG [Lofena]"
"2584347","Lofena Oral Product"
"2584348","Lofena Pill"
"2584349","diclofenac Oral Tablet [Lofena]"
"2584350","diclofenac potassium 25 MG Oral Tablet [Lofena]"
"2584351","bictegravir 30 MG"
"2584352","emtricitabine 120 MG"
"2584353","tenofovir alafenamide 15 MG"
"2584354","bictegravir 30 MG / emtricitabine 120 MG / tenofovir alafenamide 15 MG Oral Tablet"
"2584355","bictegravir 30 MG / emtricitabine 120 MG / tenofovir alafenamide 15 MG [Biktarvy]"
"2584356","bictegravir 30 MG / emtricitabine 120 MG / tenofovir alafenamide 15 MG Oral Tablet [Biktarvy]"
"258439","heavy mineral oil"
"2584471","Cortrophin"
"2584472","corticotropin 80 UNT/ML [Cortrophin]"
"2584473","Cortrophin Injectable Product"
"2584474","corticotropin Injectable Solution [Cortrophin]"
"2584475","corticotropin 80 UNT/ML Injectable Solution [Cortrophin]"
"2584542","n-tris((hydroxymethyl)methyl)-3-aminopropanesulfonic acid"
"2584546","2-methacryloyloxyethyl phosphorylcholine"
"2584547","benzoyl peroxide 95 MG/ML Medicated Pad"
"2584551","pilocarpine hydrochloride 12.5 MG/ML"
"2584552","pilocarpine hydrochloride 12.5 MG/ML Ophthalmic Solution"
"2584553","Vuity"
"2584554","pilocarpine hydrochloride 12.5 MG/ML [Vuity]"
"2584555","Vuity Ophthalmic Product"
"2584556","pilocarpine Ophthalmic Solution [Vuity]"
"2584557","pilocarpine hydrochloride 12.5 MG/ML Ophthalmic Solution [Vuity]"
"258478","phosphorus 32"
"2584841",".alpha.-dihydroartemisinin"
"2584842","ambrein"
"2584843","allyl cyclohexanebutyrate"
"2584844","bourgeonal"
"2584845","caprylamidopropyl betaine"
"2584846","cedramber"
"2584847","cymene"
"2584848","sodium hyaluronate 1.8 MG/ML"
"2584849","sodium hyaluronate 1.8 MG/ML Ophthalmic Solution"
"2584850","camphor 0.07 MG/MG / menthol 0.07 MG/MG Medicated Patch"
"2584856","ranibizumab 100 MG/ML"
"2584857","0.1 ML ranibizumab 100 MG/ML Injection"
"2584859","Susvimo"
"2584860","ranibizumab 100 MG/ML [Susvimo]"
"2584861","Susvimo Injectable Product"
"2584862","ranibizumab Injection [Susvimo]"
"2584863","0.1 ML ranibizumab 100 MG/ML Injection [Susvimo]"
"258494","exemestane"
"2584966","ammonium nonoxynol-9 sulfate"
"2584967","nonoxynol-9 sulfate"
"2585216","cannabichromene"
"2585217","dicalcium citrate"
"2585221","0.9 ML triamcinolone acetonide 40 MG/ML Injection"
"2585222","Xipere"
"2585223","triamcinolone acetonide 40 MG/ML [Xipere]"
"2585224","Xipere Injectable Product"
"2585225","triamcinolone Injection [Xipere]"
"2585226","0.9 ML triamcinolone acetonide 40 MG/ML Injection [Xipere]"
"2585253","Eurycoma longifolia whole extract"
"2585254","hydrolyzed oryzanol"
"2585255","Stellera chamaejasme whole extract"
"2585441","Corydalis ambigua whole extract"
"2585442","Draba nemorosa whole extract"
"2585443","Lactuca indica whole extract"
"2585444","phosphorylcholine"
"2585445","Prunus persica whole extract"
"2585446","pyrrolidine"
"2585447","Achyranthes japonica root extract"
"2585449","methyl salicylate 105 MG/ML"
"2585450","Capsicum extract / menthol / methyl salicylate"
"2585454","amphetamine 10 MG"
"2585456","amphetamine 10 MG [Dyanavel]"
"2585457","Dyanavel Pill"
"2585458","amphetamine Extended Release Oral Tablet [Dyanavel]"
"2585460","24 HR amphetamine 10 MG Extended Release Oral Tablet"
"2585461","24 HR amphetamine 10 MG Extended Release Oral Tablet [Dyanavel]"
"2585462","24 HR amphetamine 15 MG Extended Release Oral Tablet"
"2585464","amphetamine 15 MG [Dyanavel]"
"2585465","24 HR amphetamine 15 MG Extended Release Oral Tablet [Dyanavel]"
"2585467","amphetamine 20 MG"
"2585468","24 HR amphetamine 20 MG Extended Release Oral Tablet"
"2585470","amphetamine 20 MG [Dyanavel]"
"2585471","24 HR amphetamine 20 MG Extended Release Oral Tablet [Dyanavel]"
"2585473","24 HR amphetamine 5 MG Extended Release Oral Tablet"
"2585475","amphetamine 5 MG [Dyanavel]"
"2585476","24 HR amphetamine 5 MG Extended Release Oral Tablet [Dyanavel]"
"2585478","50 ML levetiracetam 5 MG/ML Injection"
"2585482","sodium fluoride 0.00234 MG/MG"
"2585483","sodium fluoride 0.00234 MG/MG Toothpaste"
"2585534","gardenoside"
"2585535","titanium dihydride"
"2585537","Epimedium brevicornu whole extract"
"2585538","calcium phenoxide"
"2585678","methyl 2-octenoate, (E)-"
"2585714","0.5 ML acellular pertussis vaccine, inactivated 96 UNT/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 68 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection"
"2585716","acellular pertussis vaccine, inactivated 96 UNT/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 68 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML [Pentacel]"
"2585717","0.5 ML acellular pertussis vaccine, inactivated 96 UNT/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 68 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Pentacel]"
"2585745","dicapryl succinate"
"2585747","Mentha canadensis top extract"
"2586016","gallium GA-68 gozetotide"
"2586022","acetylarginyltryptophyl diphenylglycine"
"2586023","Arnebia guttata root extract"
"2586024","C18-38 alkyl hydroxystearoyl stearate"
"2586027","Dhivy"
"2586028","carbidopa 25 MG / levodopa 100 MG [Dhivy]"
"2586029","Dhivy Oral Product"
"2586030","Dhivy Pill"
"2586031","carbidopa / levodopa Oral Tablet [Dhivy]"
"2586032","carbidopa 25 MG / levodopa 100 MG Oral Tablet [Dhivy]"
"2586033","diltiazem hydrochloride 1 MG/ML"
"2586036","250 ML diltiazem hydrochloride 1 MG/ML Injection"
"2586067","lauryl methacrylate"
"2586068","maribavir"
"2586069","maribavir 200 MG"
"2586070","maribavir Oral Product"
"2586071","maribavir Pill"
"2586072","maribavir Oral Tablet"
"2586073","maribavir 200 MG Oral Tablet"
"2586074","Livtencity"
"2586075","maribavir 200 MG [Livtencity]"
"2586076","Livtencity Oral Product"
"2586077","Livtencity Pill"
"2586078","maribavir Oral Tablet [Livtencity]"
"2586079","maribavir 200 MG Oral Tablet [Livtencity]"
"2586080","Tahitian vanilla bean extract"
"2586082","Zaocys dhumnades preparation"
"2586083","Viola patrinii whole extract"
"2586177","Stye Soothing Relief"
"2586178","polyvinyl alcohol 0.005 ML/ML / povidone 6 MG/ML [Stye Soothing Relief]"
"2586179","Stye Soothing Relief Ophthalmic Product"
"2586180","polyvinyl alcohol / povidone Ophthalmic Solution [Stye Soothing Relief]"
"2586181","polyvinyl alcohol 0.005 ML/ML / povidone 6 MG/ML Ophthalmic Solution [Stye Soothing Relief]"
"2586182","iVizia"
"2586183","povidone 5 MG/ML [iVizia]"
"2586184","iVizia Ophthalmic Product"
"2586185","povidone Ophthalmic Solution [iVizia]"
"2586186","povidone 5 MG/ML Ophthalmic Solution [iVizia]"
"2586353","styrene/ammonium acrylate copolymer (300000 MW)"
"2586354","vosoritide"
"2586361","vosoritide 0.4 MG"
"2586362","vosoritide Injectable Product"
"2586363","vosoritide Injection"
"2586364","vosoritide 0.4 MG Injection"
"2586365","Voxzogo"
"2586366","vosoritide 0.4 MG [Voxzogo]"
"2586367","Voxzogo Injectable Product"
"2586368","vosoritide Injection [Voxzogo]"
"2586369","vosoritide 0.4 MG Injection [Voxzogo]"
"2586370","vosoritide 0.56 MG"
"2586371","vosoritide 0.56 MG Injection"
"2586372","vosoritide 0.56 MG [Voxzogo]"
"2586373","vosoritide 0.56 MG Injection [Voxzogo]"
"2586374","vosoritide 1.2 MG"
"2586375","vosoritide 1.2 MG Injection"
"2586376","vosoritide 1.2 MG [Voxzogo]"
"2586377","vosoritide 1.2 MG Injection [Voxzogo]"
"2586423","salicylic acid 25 MG/ML Medicated Shampoo"
"2586424","topiramate 25 MG/ML"
"2586425","topiramate Oral Liquid Product"
"2586426","topiramate Oral Solution"
"2586427","topiramate 25 MG/ML Oral Solution"
"2586428","Eprontia"
"2586429","topiramate 25 MG/ML [Eprontia]"
"2586430","Eprontia Oral Product"
"2586431","Eprontia Oral Liquid Product"
"2586432","topiramate Oral Solution [Eprontia]"
"2586433","topiramate 25 MG/ML Oral Solution [Eprontia]"
"2586572","Rederox"
"2586573","deracoxib 100 MG [Rederox]"
"2586574","Rederox Oral Product"
"2586575","Rederox Pill"
"2586576","Rederox Chewable Product"
"2586577","deracoxib Chewable Tablet [Rederox]"
"2586578","deracoxib 100 MG Chewable Tablet [Rederox]"
"2586579","deracoxib 12 MG [Rederox]"
"2586580","deracoxib 12 MG Chewable Tablet [Rederox]"
"2586581","deracoxib 25 MG [Rederox]"
"2586582","deracoxib 25 MG Chewable Tablet [Rederox]"
"2586583","deracoxib 75 MG [Rederox]"
"2586584","deracoxib 75 MG Chewable Tablet [Rederox]"
"2586586","dicalcium silicate"
"2586587","baclofen Granule Product"
"2586588","baclofen Oral Granules"
"2586589","baclofen 10 MG Oral Granules"
"2586590","Lyvispah"
"2586591","baclofen 10 MG [Lyvispah]"
"2586592","Lyvispah Oral Product"
"2586593","Lyvispah Granule Product"
"2586594","baclofen Oral Granules [Lyvispah]"
"2586595","baclofen 10 MG Oral Granules [Lyvispah]"
"2586596","baclofen 20 MG Oral Granules"
"2586597","baclofen 20 MG [Lyvispah]"
"2586598","baclofen 20 MG Oral Granules [Lyvispah]"
"2586599","baclofen 5 MG Oral Granules"
"2586600","baclofen 5 MG [Lyvispah]"
"2586601","baclofen 5 MG Oral Granules [Lyvispah]"
"2586841","5 ML ephedrine sulfate 5 MG/ML Prefilled Syringe"
"2586843","ephedrine sulfate 5 MG/ML [Akovaz]"
"2586844","ephedrine Prefilled Syringe [Akovaz]"
"2586845","5 ML ephedrine sulfate 5 MG/ML Prefilled Syringe [Akovaz]"
"2586847","glycerin 0.02 MG/MG"
"2586848","glycerin Topical Gel"
"2586849","glycerin 0.02 MG/MG Topical Gel"
"2586850","glycerin 0.375 MG/MG"
"2586851","lanolin 0.125 MG/MG"
"2586852","glycerin / lanolin / lidocaine / zinc oxide"
"2586853","glycerin / lanolin / lidocaine / zinc oxide Topical Product"
"2586854","glycerin / lanolin / lidocaine / zinc oxide Topical Ointment"
"2586855","glycerin 0.375 MG/MG / lanolin 0.125 MG/MG / lidocaine 0.04 MG/MG / zinc oxide 0.05 MG/MG Topical Ointment"
"2586857","pafolacianine"
"2586858","pafolacianine sodium"
"2586860","sirolimus 100 MG"
"2586861","sirolimus Injectable Product"
"2586862","sirolimus Injection"
"2586863","sirolimus 100 MG Injection"
"2586864","Fyarro"
"2586865","sirolimus 100 MG [Fyarro]"
"2586866","Fyarro Injectable Product"
"2586867","sirolimus Injection [Fyarro]"
"2586868","sirolimus 100 MG Injection [Fyarro]"
"2587054","0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection"
"2587056","Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [Quadracel]"
"2587057","0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.04 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.04 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / poliovirus vaccine inactivated, type 1 (Mahoney) 58 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 14 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 52 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Quadracel]"
"2587059","ropeginterferon alfa-2b"
"2587060","ropeginterferon alfa-2b-njft"
"2587061","ropeginterferon alfa-2b-njft 0.5 MG/ML"
"2587062","ropeginterferon alfa-2b Injectable Product"
"2587063","ropeginterferon alfa-2b Prefilled Syringe"
"2587064","1 ML ropeginterferon alfa-2b-njft 0.5 MG/ML Prefilled Syringe"
"2587066","Besremi"
"2587067","ropeginterferon alfa-2b-njft 0.5 MG/ML [Besremi]"
"2587068","Besremi Injectable Product"
"2587069","ropeginterferon alfa-2b Prefilled Syringe [Besremi]"
"2587070","1 ML ropeginterferon alfa-2b-njft 0.5 MG/ML Prefilled Syringe [Besremi]"
"2587300","tixagevimab"
"2587306","cilgavimab"
"2587358","0.2 ML glucagon 5 MG/ML Injection"
"2587360","glucagon Injection [Gvoke]"
"2587361","0.2 ML glucagon 5 MG/ML Injection [Gvoke]"
"2587438","gallium Injectable Solution [Ganite]"
"2587439","radium Injection"
"2587440","samarium Injection [Quadramet]"
"2587441","3-iodobenzylguanidine Injection"
"2587442","gallium Injectable Solution"
"2587444","radium Injection [Xofigo]"
"2587445","3-iodobenzylguanidine Injection [Azedra]"
"2587446","samarium Injection"
"2587447","radium Injectable Product"
"2587448","samarium Injectable Product"
"2587449","3-iodobenzylguanidine Injectable Product"
"2587450","gallium Injectable Product"
"2587579","Placadine"
"2587580","medetomidine hydrochloride 1 MG/ML [Placadine]"
"2587581","Placadine Injectable Product"
"2587582","medetomidine Injectable Solution [Placadine]"
"2587583","medetomidine hydrochloride 1 MG/ML Injectable Solution [Placadine]"
"2587590","Fyremadel"
"2587591","ganirelix acetate 0.5 MG/ML [Fyremadel]"
"2587592","Fyremadel Injectable Product"
"2587593","ganirelix Prefilled Syringe [Fyremadel]"
"2587594","0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe [Fyremadel]"
"2587596","Euphorbia antisyphilitica whole extract"
"2587597","zinc gluconate 10 MG/ML"
"2587598","zinc gluconate Otic Product"
"2587599","zinc gluconate Otic Solution"
"2587600","zinc gluconate 10 MG/ML Otic Solution"
"2587601","menthol Topical Solution [Biofreeze]"
"2587602","menthol 105 MG/ML Topical Solution [Biofreeze]"
"2587641","isotridecyl alcohol"
"2587642","Picea abies whole extract"
"2587643","Plantago lanceolata whole extract"
"2587644","sweet cherry juice"
"2587645","benzalkonium / lidocaine Topical Gel [Alocane Plus]"
"2587646","benzalkonium chloride 0.0013 MG/MG / lidocaine hydrochloride 0.04 MG/MG Topical Gel [Alocane Plus]"
"2587664","Bacillus coagulans 1000000000 UNT Oral Capsule"
"2587717","efgartigimod alfa"
"2587718","ethylhexyl pelargonate"
"2587719","efgartigimod alfa-fcab"
"2587720","efgartigimod alfa-fcab 20 MG/ML"
"2587721","efgartigimod alfa Injectable Product"
"2587722","efgartigimod alfa Injection"
"2587723","20 ML efgartigimod alfa-fcab 20 MG/ML Injection"
"2587725","Vyvgart"
"2587726","efgartigimod alfa-fcab 20 MG/ML [Vyvgart]"
"2587727","Vyvgart Injectable Product"
